pathDomainRatio,domain_token_count,domainUrlRatio,SymbolCount_Domain,LongestPathTokenLength,domainlength,tld,NumberofDotsinURL,argDomanRatio,pathurlRatio,host_letter_count,delimeter_path,pathLength,Entropy_Domain,urlLen,subDirLen,ldl_url,CharacterContinuityRate,longdomaintokenlen,SymbolCount_Directoryname,Target
6.1,2.0,0.12820514,1.0,20.0,10.0,2.0,5.0,0.2,0.78205127,8.0,7.0,61.0,0.939794001,78.0,61.0,0.0,0.4,6.0,8.0,1
0.5777778,7.0,0.5769231,6.0,19.0,45.0,7.0,6.0,0.44444445,0.33333334,39.0,0.0,26.0,0.710747529,78.0,26.0,0.0,0.22222222,9.0,1.0,1
0.5777778,7.0,0.5769231,6.0,19.0,45.0,7.0,6.0,0.44444445,0.33333334,39.0,0.0,26.0,0.710747529,78.0,26.0,0.0,0.22222222,9.0,1.0,1
0.39215687,4.0,0.65384614,3.0,8.0,51.0,4.0,3.0,0.039215688,0.25641027,46.0,0.0,20.0,0.690536677,78.0,20.0,0.0,0.39215687,24.0,2.0,1
2.0869565,2.0,0.2948718,1.0,23.0,23.0,2.0,1.0,0.08695652,0.61538464,22.0,1.0,48.0,0.858183252,78.0,48.0,0.0,0.8695652,19.0,3.0,1
2.55,2.0,0.25641027,1.0,15.0,20.0,2.0,2.0,0.1,0.65384614,19.0,3.0,51.0,0.797430977,78.0,51.0,0.0,0.85,16.0,4.0,1
6.1,2.0,0.12820514,1.0,32.0,10.0,2.0,1.0,0.2,0.78205127,9.0,1.0,61.0,0.879588002,78.0,61.0,7.0,0.8,7.0,4.0,1
1.21875,6.0,0.41025642,5.0,38.0,32.0,6.0,5.0,1.0625,0.5,27.0,0.0,39.0,0.7352217,78.0,39.0,0.0,0.25,7.0,2.8788417987706243,1
2.0434783,3.0,0.2948718,2.0,9.0,23.0,3.0,5.0,0.08695652,0.6025641,21.0,4.0,47.0,0.766779954,78.0,47.0,0.0,0.6956522,15.0,3.0,1
6.1,3.0,0.12820514,2.0,11.0,10.0,3.0,4.0,0.2,0.78205127,8.0,2.0,61.0,0.736451625,78.0,61.0,0.0,0.4,3.0,5.0,1
4.071429,2.0,0.17948718,1.0,30.0,14.0,2.0,1.0,0.14285715,0.7307692,13.0,5.0,57.0,0.849914551,78.0,57.0,0.0,0.85714287,11.0,2.0,1
2.2272727,3.0,0.2820513,2.0,22.0,22.0,3.0,3.0,0.09090909,0.6282051,19.0,4.0,49.0,0.869990693,78.0,49.0,1.0,0.4090909,9.0,2.0,1
1.9583334,3.0,0.30769232,2.0,32.0,24.0,3.0,2.0,0.083333336,0.6025641,22.0,0.0,47.0,0.754455007,78.0,47.0,8.0,0.7083333,16.0,2.0,1
1.9583334,3.0,0.30769232,2.0,32.0,24.0,3.0,2.0,0.083333336,0.6025641,22.0,0.0,47.0,0.754455007,78.0,47.0,8.0,0.7083333,16.0,2.0,1
1.9583334,3.0,0.30769232,2.0,32.0,24.0,3.0,2.0,0.083333336,0.6025641,22.0,0.0,47.0,0.754455007,78.0,47.0,6.0,0.7083333,16.0,2.0,1
1.9583334,3.0,0.30769232,2.0,32.0,24.0,3.0,2.0,0.083333336,0.6025641,22.0,0.0,47.0,0.754455007,78.0,47.0,6.0,0.7083333,16.0,2.0,1
1.9583334,3.0,0.30769232,2.0,32.0,24.0,3.0,2.0,0.083333336,0.6025641,22.0,0.0,47.0,0.754455007,78.0,47.0,7.0,0.7083333,16.0,2.0,1
2.3809524,3.0,0.26923078,2.0,13.0,21.0,3.0,3.0,0.0952381,0.64102566,18.0,1.0,50.0,0.840035766,78.0,50.0,0.0,0.42857143,14.0,4.0,1
1.6296296,3.0,0.34615386,2.0,8.0,27.0,3.0,5.0,0.074074075,0.5641026,25.0,3.0,44.0,0.779839302,78.0,44.0,0.0,0.7407407,19.0,5.0,1
1.9583334,4.0,0.30769232,3.0,13.0,24.0,4.0,4.0,0.083333336,0.6025641,21.0,2.0,47.0,0.706789109,78.0,47.0,0.0,0.5833333,13.0,3.0,1
3.7333333,3.0,0.1923077,2.0,13.0,15.0,3.0,5.0,2.8,0.71794873,13.0,3.0,56.0,0.816480016,78.0,56.0,1.0,0.53333336,7.0,10.0,1
3.7333333,3.0,0.1923077,2.0,13.0,15.0,3.0,5.0,2.8,0.71794873,13.0,3.0,56.0,0.816480016,78.0,56.0,1.0,0.53333336,7.0,10.0,1
3.7333333,3.0,0.1923077,2.0,13.0,15.0,3.0,5.0,2.8,0.71794873,13.0,3.0,56.0,0.816480016,78.0,56.0,1.0,0.53333336,7.0,10.0,1
3.7333333,3.0,0.1923077,2.0,13.0,15.0,3.0,5.0,2.8,0.71794873,13.0,3.0,56.0,0.816480016,78.0,56.0,1.0,0.53333336,7.0,10.0,1
3.7333333,3.0,0.1923077,2.0,13.0,15.0,3.0,5.0,2.8,0.71794873,13.0,3.0,56.0,0.816480016,78.0,56.0,1.0,0.53333336,7.0,10.0,1
1.5357143,3.0,0.35897437,2.0,9.0,28.0,3.0,3.0,0.071428575,0.55128205,26.0,1.0,43.0,0.769552885,78.0,43.0,0.0,0.75,20.0,4.0,1
2.7368422,3.0,0.24358974,2.0,32.0,19.0,3.0,3.0,0.10526316,0.6666667,16.0,2.0,52.0,0.817187788,78.0,52.0,8.0,0.42105263,11.0,2.0,1
2.7368422,3.0,0.24358974,2.0,32.0,19.0,3.0,3.0,0.10526316,0.6666667,16.0,2.0,52.0,0.817187788,78.0,52.0,8.0,0.42105263,11.0,2.0,1
2.7368422,3.0,0.24358974,2.0,32.0,19.0,3.0,3.0,0.10526316,0.6666667,16.0,2.0,52.0,0.817187788,78.0,52.0,9.0,0.42105263,11.0,2.0,1
2.7368422,3.0,0.24358974,2.0,32.0,19.0,3.0,3.0,0.10526316,0.6666667,16.0,2.0,52.0,0.817187788,78.0,52.0,8.0,0.42105263,11.0,2.0,1
2.7368422,3.0,0.24358974,2.0,32.0,19.0,3.0,3.0,0.10526316,0.6666667,16.0,2.0,52.0,0.817187788,78.0,52.0,10.0,0.42105263,11.0,2.0,1
2.7368422,3.0,0.24358974,2.0,32.0,19.0,3.0,3.0,0.10526316,0.6666667,16.0,2.0,52.0,0.817187788,78.0,52.0,7.0,0.42105263,11.0,2.0,1
2.7368422,3.0,0.24358974,2.0,32.0,19.0,3.0,3.0,0.10526316,0.6666667,16.0,2.0,52.0,0.817187788,78.0,52.0,7.0,0.42105263,11.0,2.0,1
2.7368422,3.0,0.24358974,2.0,32.0,19.0,3.0,3.0,0.10526316,0.6666667,16.0,2.0,52.0,0.817187788,78.0,52.0,8.0,0.42105263,11.0,2.0,1
2.7368422,3.0,0.24358974,2.0,32.0,19.0,3.0,3.0,0.10526316,0.6666667,16.0,2.0,52.0,0.817187788,78.0,52.0,7.0,0.42105263,11.0,2.0,1
2.7368422,3.0,0.24358974,2.0,32.0,19.0,3.0,3.0,0.10526316,0.6666667,16.0,2.0,52.0,0.817187788,78.0,52.0,9.0,0.42105263,11.0,2.0,1
2.7368422,3.0,0.24358974,2.0,32.0,19.0,3.0,3.0,0.10526316,0.6666667,16.0,2.0,52.0,0.817187788,78.0,52.0,7.0,0.42105263,11.0,2.0,1
1.6296296,3.0,0.34615386,2.0,15.0,27.0,3.0,3.0,0.074074075,0.5641026,25.0,2.0,44.0,0.805116315,78.0,44.0,0.0,0.7407407,19.0,2.0,1
2.2272727,4.0,0.2820513,3.0,33.0,22.0,4.0,5.0,1.3181819,0.6282051,19.0,2.0,49.0,0.834215904,78.0,49.0,0.0,0.45454547,9.0,2.8788417987706243,1
5.4545455,3.0,0.14102565,2.0,8.0,11.0,3.0,3.0,0.18181819,0.7692308,9.0,2.0,60.0,0.822490874,78.0,60.0,0.0,0.45454547,4.0,7.0,1
2.0869565,3.0,0.2948718,2.0,12.0,23.0,3.0,3.0,0.08695652,0.61538464,21.0,2.0,48.0,0.831704623,78.0,48.0,0.0,0.6956522,15.0,4.0,1
3.1764705,3.0,0.21794872,2.0,19.0,17.0,3.0,3.0,0.11764706,0.6923077,14.0,1.0,54.0,0.8273055,78.0,54.0,0.0,0.4117647,9.0,3.0,1
4.4615383,3.0,0.16666667,2.0,7.0,13.0,3.0,6.0,4.076923,0.74358976,11.0,4.0,58.0,0.818007335,78.0,58.0,1.0,0.46153846,5.0,12.0,1
4.071429,3.0,0.17948718,2.0,34.0,14.0,3.0,3.0,0.14285715,0.7307692,12.0,9.0,57.0,0.812393189,78.0,57.0,2.0,0.5,6.0,2.8788417987706243,1
1.7307693,4.0,0.33333334,3.0,19.0,26.0,4.0,3.0,0.07692308,0.5769231,22.0,3.0,45.0,0.752358173,78.0,45.0,0.0,0.30769232,14.0,3.0,1
2.3809524,3.0,0.26923078,2.0,13.0,21.0,3.0,2.0,0.0952381,0.64102566,19.0,1.0,50.0,0.788485937,78.0,50.0,0.0,0.71428573,14.0,4.0,1
4.4615383,3.0,0.16666667,2.0,13.0,13.0,3.0,4.0,0.15384616,0.74358976,11.0,2.0,58.0,0.750549396,78.0,58.0,0.0,0.46153846,5.0,5.0,1
2.9444444,4.0,0.23076923,3.0,15.0,18.0,4.0,4.0,0.11111111,0.67948717,15.0,2.0,53.0,0.820010419,78.0,53.0,0.0,0.5,8.0,4.0,1
2.0869565,3.0,0.2948718,2.0,9.0,23.0,3.0,4.0,0.08695652,0.61538464,21.0,2.0,48.0,0.746597076,78.0,48.0,0.0,0.6956522,15.0,5.0,1
4.071429,3.0,0.17948718,2.0,32.0,14.0,3.0,2.0,0.14285715,0.7307692,12.0,2.0,57.0,0.760709623,78.0,57.0,6.0,0.5714286,7.0,2.0,1
2.55,4.0,0.25641027,3.0,9.0,20.0,4.0,4.0,0.1,0.65384614,17.0,1.0,51.0,0.797430977,78.0,51.0,0.0,0.55,10.0,5.0,1
3.7333333,3.0,0.1923077,2.0,32.0,15.0,3.0,3.0,0.13333334,0.71794873,13.0,1.0,56.0,0.761105844,78.0,56.0,8.0,0.6,8.0,3.0,1
3.7333333,3.0,0.1923077,2.0,32.0,15.0,3.0,3.0,0.13333334,0.71794873,13.0,1.0,56.0,0.761105844,78.0,56.0,9.0,0.6,8.0,3.0,1
3.1176472,4.0,0.22077923,3.0,8.0,17.0,4.0,5.0,0.11764706,0.6883117,14.0,3.0,53.0,0.87400659,77.0,53.0,2.0,0.47058824,7.0,7.0,1
3.1176472,4.0,0.22077923,3.0,8.0,17.0,4.0,5.0,0.11764706,0.6883117,14.0,3.0,53.0,0.87400659,77.0,53.0,1.0,0.47058824,7.0,7.0,1
4.8333335,3.0,0.15584415,2.0,9.0,12.0,3.0,3.0,0.16666667,0.7532467,10.0,1.0,58.0,0.860528527,77.0,58.0,1.0,0.5,5.0,5.0,1
6.7777777,2.0,0.116883114,1.0,48.0,9.0,2.0,3.0,5.2222223,0.7922078,8.0,3.0,61.0,0.929896694,77.0,61.0,0.0,0.6666667,5.0,3.0,1
4.8333335,2.0,0.15584415,1.0,32.0,12.0,2.0,1.0,0.16666667,0.7532467,11.0,0.0,58.0,0.907019018,77.0,58.0,2.0,0.75,8.0,2.0,1
4.8333335,2.0,0.15584415,1.0,32.0,12.0,2.0,1.0,0.16666667,0.7532467,11.0,0.0,58.0,0.907019018,77.0,58.0,6.0,0.75,8.0,2.0,1
3.1176472,3.0,0.22077923,2.0,18.0,17.0,3.0,2.0,0.11764706,0.6883117,15.0,3.0,53.0,0.78765934,77.0,53.0,2.0,0.64705884,10.0,4.0,1
3.6666667,2.0,0.19480519,1.0,11.0,15.0,2.0,5.0,0.13333334,0.71428573,14.0,6.0,55.0,0.89761679,77.0,55.0,0.0,0.8,11.0,5.0,1
3.6666667,2.0,0.19480519,1.0,14.0,15.0,2.0,2.0,0.13333334,0.71428573,14.0,2.0,55.0,0.769470978,77.0,55.0,0.0,0.8666667,12.0,2.8788417987706243,1
1.4137931,3.0,0.37662336,2.0,32.0,29.0,3.0,2.0,0.06896552,0.53246754,26.0,0.0,41.0,0.784467521,77.0,41.0,7.0,0.41379312,13.0,2.0,1
4.0,2.0,0.18181819,1.0,13.0,14.0,2.0,3.0,0.14285715,0.72727275,13.0,3.0,56.0,0.887435914,77.0,56.0,1.0,0.78571427,10.0,4.0,1
0.9444444,4.0,0.46753246,3.0,33.0,36.0,4.0,3.0,0.8888889,0.44155845,29.0,0.0,34.0,0.822587422,77.0,34.0,6.0,0.3611111,21.0,2.8788417987706243,1
2.6842105,2.0,0.24675325,1.0,13.0,19.0,2.0,2.0,0.10526316,0.66233766,18.0,5.0,51.0,0.826540801,77.0,51.0,0.0,0.84210527,15.0,4.0,1
2.5,2.0,0.25974026,1.0,11.0,20.0,2.0,3.0,0.1,0.64935064,19.0,3.0,50.0,0.84370662,77.0,50.0,0.0,0.85,16.0,3.0,1
2.1818182,2.0,0.2857143,1.0,11.0,22.0,2.0,2.0,0.09090909,0.6233766,21.0,2.0,48.0,0.780752991,77.0,48.0,0.0,0.90909094,19.0,5.0,1
2.3333333,2.0,0.27272728,1.0,8.0,21.0,2.0,2.0,0.0952381,0.6363636,20.0,2.0,49.0,0.788485937,77.0,49.0,0.0,0.85714287,17.0,5.0,1
2.0434783,2.0,0.2987013,1.0,11.0,23.0,2.0,3.0,0.08695652,0.6103896,22.0,3.0,47.0,0.805225994,77.0,47.0,0.0,0.8695652,19.0,3.0,1
2.5,2.0,0.25974026,1.0,12.0,20.0,2.0,3.0,0.1,0.64935064,19.0,8.0,50.0,0.788697751,77.0,50.0,0.0,0.85,16.0,4.0,1
0.75,3.0,0.5194805,2.0,6.0,40.0,3.0,3.0,0.05,0.38961038,36.0,1.0,30.0,0.782669637,77.0,30.0,0.0,0.325,23.0,4.0,1
2.6842105,3.0,0.24675325,2.0,15.0,19.0,3.0,7.0,0.10526316,0.66233766,17.0,7.0,51.0,0.841967673,77.0,51.0,0.0,0.7368421,13.0,6.0,1
2.0434783,3.0,0.2987013,2.0,12.0,23.0,3.0,3.0,0.08695652,0.6103896,21.0,2.0,47.0,0.788546781,77.0,47.0,0.0,0.73913044,16.0,4.0,1
2.8888888,4.0,0.23376623,3.0,42.0,18.0,4.0,4.0,2.1111112,0.6753247,15.0,1.0,52.0,0.793364589,77.0,52.0,0.0,0.44444445,7.0,1.0,1
2.8888888,3.0,0.23376623,2.0,11.0,18.0,3.0,4.0,0.11111111,0.6753247,16.0,3.0,52.0,0.83006772,77.0,52.0,1.0,0.6111111,10.0,4.0,1
3.6666667,3.0,0.19480519,2.0,7.0,15.0,3.0,3.0,0.13333334,0.71428573,13.0,1.0,55.0,0.850607753,77.0,55.0,0.0,0.6,8.0,7.0,1
0.9444444,3.0,0.46753246,2.0,8.0,36.0,3.0,3.0,0.055555556,0.44155845,34.0,1.0,34.0,0.760209339,77.0,34.0,0.0,0.8055556,28.0,3.0,1
2.3333333,3.0,0.27272728,2.0,7.0,21.0,3.0,4.0,0.0952381,0.6363636,18.0,4.0,49.0,0.848219834,77.0,49.0,0.0,0.42857143,12.0,6.0,1
1.5925926,3.0,0.35064936,2.0,10.0,27.0,3.0,3.0,0.074074075,0.5584416,23.0,2.0,43.0,0.785719314,77.0,43.0,0.0,0.33333334,19.0,5.0,1
2.6842105,3.0,0.24675325,2.0,8.0,19.0,3.0,3.0,0.10526316,0.66233766,17.0,1.0,51.0,0.83261466,77.0,51.0,0.0,0.6315789,11.0,7.0,1
2.0434783,3.0,0.2987013,2.0,14.0,23.0,3.0,4.0,0.08695652,0.6103896,21.0,2.0,47.0,0.747556934,77.0,47.0,0.0,0.6956522,15.0,3.0,1
1.8,3.0,0.32467532,2.0,13.0,25.0,3.0,3.0,0.08,0.58441556,23.0,1.0,45.0,0.790995573,77.0,45.0,2.0,0.72,17.0,3.0,1
1.1212121,4.0,0.42857143,3.0,18.0,33.0,4.0,3.0,0.060606062,0.48051947,25.0,0.0,37.0,0.813657232,77.0,37.0,2.0,0.42424244,16.0,2.0,1
1.5925926,4.0,0.35064936,3.0,17.0,27.0,4.0,4.0,0.074074075,0.5584416,24.0,2.0,43.0,0.785719314,77.0,43.0,0.0,0.6296296,16.0,2.0,1
2.3333333,3.0,0.27272728,2.0,12.0,21.0,3.0,3.0,0.0952381,0.6363636,19.0,3.0,49.0,0.831851698,77.0,49.0,0.0,0.6666667,13.0,4.0,1
4.8333335,3.0,0.15584415,2.0,17.0,12.0,3.0,5.0,0.16666667,0.7532467,10.0,5.0,58.0,0.796490491,77.0,58.0,2.0,0.5,5.0,5.0,1
2.8888888,3.0,0.23376623,2.0,17.0,18.0,3.0,3.0,0.11111111,0.6753247,16.0,4.0,52.0,0.786833363,77.0,52.0,2.0,0.6666667,11.0,3.0,1
2.5,3.0,0.25974026,2.0,23.0,20.0,3.0,2.0,1.45,0.64935064,18.0,0.0,50.0,0.797430977,77.0,50.0,2.0,0.7,13.0,4.0,1
1.4137931,3.0,0.37662336,2.0,11.0,29.0,3.0,3.0,0.06896552,0.53246754,27.0,2.0,41.0,0.799372716,77.0,41.0,1.0,0.7586207,21.0,4.0,1
2.1818182,3.0,0.2857143,2.0,40.0,22.0,3.0,2.0,0.09090909,0.6233766,20.0,0.0,48.0,0.869990693,77.0,48.0,6.0,0.6818182,14.0,1.0,1
2.1818182,3.0,0.2857143,2.0,17.0,22.0,3.0,2.0,0.09090909,0.6233766,20.0,2.0,48.0,0.869990693,77.0,48.0,0.0,0.6818182,14.0,3.0,1
2.0434783,3.0,0.2987013,2.0,15.0,23.0,3.0,2.0,0.08695652,0.6103896,21.0,1.0,47.0,0.805225994,77.0,47.0,0.0,0.6956522,15.0,3.0,1
4.0,3.0,0.18181819,2.0,10.0,14.0,3.0,5.0,3.642857,0.72727275,12.0,3.0,56.0,0.784068782,77.0,56.0,0.0,0.5,6.0,7.0,1
2.6842105,3.0,0.24675325,2.0,30.0,19.0,3.0,2.0,0.10526316,0.66233766,17.0,0.0,51.0,0.841967673,77.0,51.0,1.0,0.6315789,11.0,3.0,1
2.6842105,3.0,0.24675325,2.0,30.0,19.0,3.0,2.0,0.10526316,0.66233766,17.0,0.0,51.0,0.841967673,77.0,51.0,1.0,0.6315789,11.0,3.0,1
2.1818182,3.0,0.2857143,2.0,19.0,22.0,3.0,3.0,0.09090909,0.6233766,20.0,5.0,48.0,0.808833287,77.0,48.0,1.0,0.6818182,14.0,3.0,1
2.6842105,3.0,0.24675325,2.0,32.0,19.0,3.0,2.0,0.10526316,0.66233766,17.0,1.0,51.0,0.807834775,77.0,51.0,7.0,0.6315789,11.0,2.0,1
2.6842105,3.0,0.24675325,2.0,32.0,19.0,3.0,2.0,0.10526316,0.66233766,17.0,1.0,51.0,0.807834775,77.0,51.0,9.0,0.6315789,11.0,2.0,1
2.6842105,3.0,0.24675325,2.0,32.0,19.0,3.0,2.0,0.10526316,0.66233766,17.0,1.0,51.0,0.807834775,77.0,51.0,8.0,0.6315789,11.0,2.0,1
2.6842105,3.0,0.24675325,2.0,32.0,19.0,3.0,2.0,0.10526316,0.66233766,17.0,1.0,51.0,0.807834775,77.0,51.0,4.0,0.6315789,11.0,2.0,1
2.6842105,3.0,0.24675325,2.0,32.0,19.0,3.0,2.0,0.10526316,0.66233766,17.0,1.0,51.0,0.807834775,77.0,51.0,7.0,0.6315789,11.0,2.0,1
2.6842105,3.0,0.24675325,2.0,32.0,19.0,3.0,2.0,0.10526316,0.66233766,17.0,1.0,51.0,0.807834775,77.0,51.0,6.0,0.6315789,11.0,2.0,1
2.6842105,3.0,0.24675325,2.0,32.0,19.0,3.0,2.0,0.10526316,0.66233766,17.0,1.0,51.0,0.807834775,77.0,51.0,5.0,0.6315789,11.0,2.0,1
1.8,3.0,0.32467532,2.0,7.0,25.0,3.0,5.0,0.08,0.58441556,23.0,3.0,45.0,0.808222636,77.0,45.0,0.0,0.72,17.0,6.0,1
4.3846154,3.0,0.16883117,2.0,32.0,13.0,3.0,3.0,0.15384616,0.74025977,11.0,1.0,57.0,0.776432235,77.0,57.0,7.0,0.53846157,6.0,3.0,1
2.3333333,4.0,0.27272728,3.0,12.0,21.0,4.0,4.0,0.0952381,0.6363636,17.0,2.0,49.0,0.810168818,77.0,49.0,1.0,0.5714286,11.0,4.0,1
2.0434783,3.0,0.2987013,2.0,10.0,23.0,3.0,3.0,0.08695652,0.6103896,21.0,1.0,47.0,0.805225994,77.0,47.0,0.0,0.6956522,15.0,4.0,1
1.4137931,3.0,0.37662336,2.0,12.0,29.0,3.0,2.0,0.06896552,0.53246754,25.0,1.0,41.0,0.847320033,77.0,41.0,0.0,0.3448276,22.0,4.0,1
2.5,4.0,0.25974026,3.0,36.0,20.0,4.0,4.0,1.6,0.64935064,17.0,1.0,50.0,0.84370662,77.0,50.0,0.0,0.5,9.0,1.0,1
3.6666667,4.0,0.19480519,3.0,10.0,15.0,4.0,6.0,0.13333334,0.71428573,12.0,4.0,55.0,0.782352279,77.0,55.0,0.0,0.33333334,4.0,6.0,1
4.8333335,3.0,0.15584415,2.0,5.0,12.0,3.0,3.0,0.16666667,0.7532467,10.0,2.0,58.0,0.796490491,77.0,58.0,0.0,0.5,5.0,12.0,1
1.76,2.0,0.32894737,1.0,15.0,25.0,2.0,1.0,0.08,0.57894737,24.0,1.0,44.0,0.741594065,76.0,44.0,0.0,0.88,21.0,3.0,1
3.6,2.0,0.19736843,1.0,21.0,15.0,2.0,2.0,1.1333333,0.7105263,14.0,3.0,54.0,0.714096806,76.0,54.0,1.0,0.8,11.0,3.0,1
2.0,2.0,0.3026316,1.0,11.0,23.0,2.0,2.0,0.08695652,0.6052632,22.0,1.0,46.0,0.759524345,76.0,46.0,1.0,0.9130435,20.0,4.0,1
2.1363637,2.0,0.28947368,1.0,9.0,22.0,2.0,2.0,0.09090909,0.6184211,21.0,1.0,47.0,0.849604891,76.0,47.0,0.0,0.8636364,18.0,5.0,1
3.9285715,2.0,0.18421052,1.0,13.0,14.0,2.0,4.0,0.14285715,0.7236842,13.0,5.0,55.0,0.835752348,76.0,55.0,0.0,0.78571427,10.0,6.0,1
2.8333333,3.0,0.23684211,2.0,15.0,18.0,3.0,4.0,2.5555556,0.67105263,16.0,3.0,51.0,0.840125022,76.0,51.0,2.0,0.6666667,11.0,7.0,1
2.631579,2.0,0.25,1.0,13.0,19.0,2.0,2.0,0.10526316,0.65789473,17.0,2.0,50.0,0.817187788,76.0,50.0,0.0,0.5263158,15.0,4.0,1
2.2857144,3.0,0.27631578,2.0,34.0,21.0,3.0,3.0,0.0952381,0.6315789,19.0,6.0,48.0,0.848219834,76.0,48.0,0.0,0.42857143,8.0,2.0,1
0.8648649,4.0,0.4868421,3.0,10.0,37.0,4.0,4.0,0.054054055,0.42105263,33.0,1.0,32.0,0.748226294,76.0,32.0,1.0,0.43243244,15.0,3.0,1
3.3125,3.0,0.21052632,2.0,32.0,16.0,3.0,2.0,0.125,0.69736844,8.0,0.0,53.0,0.863204883,76.0,53.0,8.0,0.625,8.0,4.0,1
3.3125,3.0,0.21052632,2.0,32.0,16.0,3.0,2.0,0.125,0.69736844,8.0,0.0,53.0,0.863204883,76.0,53.0,7.0,0.625,8.0,4.0,1
3.3125,3.0,0.21052632,2.0,32.0,16.0,3.0,2.0,0.125,0.69736844,8.0,0.0,53.0,0.863204883,76.0,53.0,8.0,0.625,8.0,4.0,1
3.3125,3.0,0.21052632,2.0,32.0,16.0,3.0,2.0,0.125,0.69736844,8.0,0.0,53.0,0.863204883,76.0,53.0,7.0,0.625,8.0,4.0,1
3.3125,3.0,0.21052632,2.0,32.0,16.0,3.0,2.0,0.125,0.69736844,8.0,0.0,53.0,0.863204883,76.0,53.0,5.0,0.625,8.0,4.0,1
3.3125,3.0,0.21052632,2.0,32.0,16.0,3.0,2.0,0.125,0.69736844,8.0,0.0,53.0,0.863204883,76.0,53.0,7.0,0.625,8.0,4.0,1
3.3125,3.0,0.21052632,2.0,32.0,16.0,3.0,2.0,0.125,0.69736844,8.0,0.0,53.0,0.863204883,76.0,53.0,9.0,0.625,8.0,4.0,1
3.3125,3.0,0.21052632,2.0,32.0,16.0,3.0,2.0,0.125,0.69736844,8.0,0.0,53.0,0.863204883,76.0,53.0,10.0,0.625,8.0,4.0,1
3.3125,3.0,0.21052632,2.0,32.0,16.0,3.0,2.0,0.125,0.69736844,8.0,0.0,53.0,0.863204883,76.0,53.0,9.0,0.625,8.0,4.0,1
3.3125,3.0,0.21052632,2.0,32.0,16.0,3.0,2.0,0.125,0.69736844,8.0,0.0,53.0,0.863204883,76.0,53.0,7.0,0.625,8.0,4.0,1
3.3125,3.0,0.21052632,2.0,32.0,16.0,3.0,2.0,0.125,0.69736844,8.0,0.0,53.0,0.863204883,76.0,53.0,9.0,0.625,8.0,4.0,1
3.3125,3.0,0.21052632,2.0,32.0,16.0,3.0,2.0,0.125,0.69736844,8.0,0.0,53.0,0.863204883,76.0,53.0,9.0,0.625,8.0,4.0,1
3.3125,3.0,0.21052632,2.0,32.0,16.0,3.0,2.0,0.125,0.69736844,8.0,0.0,53.0,0.863204883,76.0,53.0,8.0,0.625,8.0,4.0,1
3.3125,3.0,0.21052632,2.0,32.0,16.0,3.0,2.0,0.125,0.69736844,8.0,0.0,53.0,0.863204883,76.0,53.0,9.0,0.625,8.0,4.0,1
3.9285715,2.0,0.18421052,1.0,11.0,14.0,2.0,2.0,0.14285715,0.7236842,13.0,3.0,55.0,0.924957276,76.0,55.0,0.0,0.85714287,11.0,5.0,1
3.9285715,3.0,0.18421052,2.0,13.0,14.0,3.0,3.0,0.14285715,0.7236842,11.0,2.0,55.0,0.887435914,76.0,55.0,0.0,0.42857143,8.0,4.0,1
6.6666665,2.0,0.118421055,1.0,42.0,9.0,2.0,2.0,4.2222223,0.7894737,8.0,3.0,60.0,1.0,76.0,60.0,2.0,0.7777778,6.0,1.0,1
2.2857144,2.0,0.27631578,1.0,32.0,21.0,2.0,3.0,0.0952381,0.6315789,20.0,5.0,48.0,0.753304243,76.0,48.0,0.0,0.85714287,17.0,3.0,1
3.3125,2.0,0.21052632,1.0,11.0,16.0,2.0,2.0,0.1875,0.69736844,15.0,1.0,53.0,0.875,76.0,53.0,0.0,0.8125,12.0,4.0,1
2.8333333,2.0,0.23684211,1.0,32.0,18.0,2.0,1.0,0.11111111,0.67105263,17.0,1.0,51.0,0.74007293,76.0,51.0,8.0,0.8333333,14.0,3.0,1
2.8333333,3.0,0.23684211,2.0,11.0,18.0,3.0,3.0,0.11111111,0.67105263,14.0,2.0,51.0,0.88335938,76.0,51.0,0.0,0.6111111,10.0,6.0,1
4.75,2.0,0.15789473,1.0,26.0,12.0,2.0,1.0,0.16666667,0.75,11.0,1.0,57.0,0.907019018,76.0,57.0,4.0,0.75,8.0,3.0,1
3.3125,3.0,0.21052632,2.0,12.0,16.0,3.0,3.0,0.125,0.69736844,10.0,2.0,53.0,0.831954883,76.0,53.0,1.0,0.5625,8.0,4.0,1
1.6538461,3.0,0.34210527,2.0,32.0,26.0,3.0,2.0,0.07692308,0.56578946,24.0,0.0,43.0,0.764711968,76.0,43.0,7.0,0.7692308,19.0,2.0,1
1.6538461,3.0,0.34210527,2.0,32.0,26.0,3.0,2.0,0.07692308,0.56578946,24.0,0.0,43.0,0.764711968,76.0,43.0,9.0,0.7692308,19.0,2.0,1
1.6538461,3.0,0.34210527,2.0,32.0,26.0,3.0,2.0,0.07692308,0.56578946,24.0,0.0,43.0,0.764711968,76.0,43.0,6.0,0.7692308,19.0,2.0,1
1.3793104,3.0,0.38157895,2.0,10.0,29.0,3.0,2.0,0.06896552,0.5263158,27.0,1.0,40.0,0.776338366,76.0,40.0,0.0,0.79310346,22.0,3.0,1
2.45,3.0,0.2631579,2.0,32.0,20.0,3.0,2.0,0.1,0.6447368,18.0,0.0,49.0,0.788697751,76.0,49.0,5.0,0.6,11.0,2.0,1
